fecha,hosp_fract_cadera,hosp_insuf_card,hosp_infarto_miorardio,hosp_ictus,hosp_epoc,camas_iniciales_planta,camas_habilitadas_planta,camas_ocupadas_planta,camas_iniciales_uci,camas_habilitadas_uci,camas_ocupadas_uci,camas_ocupadas_covid_uci,codigo_ine,tmax,tmin,precip_mm,humedad_%,viento_kph,hospital_Complejo Asistencial Universitario de Burgos,hospital_Complejo Asistencial Universitario de León,hospital_Complejo Asistencial Universitario de Palencia,hospital_Complejo Asistencial Universitario de Salamanca,hospital_Complejo Asistencial de Segovia,hospital_Complejo Asistencial de Soria,hospital_Complejo Asistencial de Zamora,hospital_Complejo Asistencial de Ávila,hospital_Hospital Clínico Universitario de Valladolid,hospital_Hospital El Bierzo,hospital_Hospital Santiago Apóstol,hospital_Hospital Santos Reyes,hospital_Hospital Universitario Río Hortega,provincia_Burgos,provincia_León,provincia_Palencia,provincia_Salamanca,provincia_Segovia,provincia_Soria,provincia_Valladolid,provincia_Zamora,provincia_Ávila
2023-04-29,3.0,23.0,2.0,11.0,13.0,451.0,444.0,299.0,20.0,15.0,11.0,1.0,34120,23,12,7.1,58,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,6.0,18.0,7.0,13.0,13.0,721.0,710.0,610.0,60.0,55.0,47.0,1.0,37274,24,11,0.1,53,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,7.0,21.0,4.0,7.0,15.0,391.0,391.0,253.0,14.0,14.0,9.0,0.0,24089,30,14,1.8,56,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,0.0,5.0,0.0,1.0,4.0,114.0,103.0,63.0,0.0,0.0,0.0,0.0,9059,20,11,1.2,64,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,1.0,4.0,0.0,0.0,3.0,114.0,114.0,63.0,0.0,0.0,0.0,0.0,9059,20,11,1.2,64,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,5.0,18.0,15.0,20.0,7.0,674.0,632.0,414.0,57.0,66.0,40.0,1.0,47186,23,12,2.1,58,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-04-29,5.0,22.0,3.0,7.0,9.0,573.0,551.0,373.0,33.0,41.0,37.0,0.0,47186,23,12,2.1,58,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-04-30,1.0,5.0,0.0,9.0,5.0,365.0,325.0,201.0,16.0,19.0,10.0,1.0,40004,21,8,0.0,65,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-30,0.0,2.0,4.0,5.0,1.0,319.0,274.0,157.0,14.0,14.0,8.0,1.0,42173,20,8,0.0,70,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-04-30,5.0,17.0,1.0,8.0,12.0,395.0,357.0,297.0,17.0,11.0,6.0,1.0,49275,23,11,0.0,63,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-04-30,7.0,11.0,1.0,9.0,10.0,422.0,360.0,221.0,14.0,10.0,8.0,1.0,5019,24,14,6.2,74,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-30,6.0,26.0,11.0,15.0,13.0,842.0,783.0,507.0,42.0,47.0,40.0,2.0,9059,18,9,0.3,77,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,8.0,34.0,8.0,25.0,17.0,850.0,876.0,526.0,44.0,53.0,21.0,1.0,24089,24,14,6.2,74,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,3.0,27.0,3.0,11.0,13.0,451.0,444.0,298.0,20.0,15.0,11.0,1.0,34120,22,9,0.0,68,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,6.0,20.0,8.0,16.0,17.0,721.0,710.0,607.0,60.0,55.0,47.0,1.0,37274,22,11,0.0,62,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,8.0,21.0,3.0,9.0,17.0,391.0,391.0,223.0,14.0,14.0,10.0,0.0,24089,24,14,6.2,74,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,0.0,5.0,0.0,1.0,4.0,114.0,104.0,61.0,0.0,0.0,0.0,0.0,9059,18,9,0.3,77,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,1.0,3.0,0.0,0.0,3.0,114.0,114.0,57.0,0.0,0.0,0.0,0.0,9059,18,9,0.3,77,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,6.0,18.0,15.0,20.0,7.0,674.0,632.0,414.0,57.0,66.0,40.0,2.0,47186,21,10,0.0,67,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-04-30,5.0,23.0,5.0,7.0,11.0,573.0,549.0,359.0,33.0,41.0,34.0,0.0,47186,21,10,0.0,67,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-01,1.0,5.0,1.0,9.0,5.0,365.0,325.0,205.0,16.0,19.0,8.0,1.0,40004,22,7,0.0,54,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,2.0,4.0,6.0,1.0,319.0,273.0,156.0,14.0,14.0,7.0,1.0,42173,20,4,0.0,61,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-01,5.0,17.0,2.0,8.0,12.0,395.0,357.0,310.0,17.0,11.0,6.0,1.0,49275,25,9,0.0,53,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-05-01,7.0,12.0,1.0,7.0,10.0,422.0,360.0,227.0,14.0,10.0,9.0,1.0,5019,20,12,7.1,84,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-01,6.0,26.0,10.0,15.0,14.0,842.0,780.0,503.0,42.0,47.0,40.0,2.0,9059,20,6,0.0,67,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,9.0,35.0,8.0,25.0,19.0,850.0,876.0,533.0,44.0,53.0,24.0,1.0,24089,20,12,7.1,84,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,3.0,29.0,3.0,11.0,16.0,451.0,444.0,296.0,20.0,15.0,11.0,1.0,34120,22,7,0.0,60,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,5.0,24.0,8.0,16.0,18.0,721.0,710.0,604.0,60.0,55.0,46.0,1.0,37274,24,8,0.0,52,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,8.0,21.0,3.0,9.0,18.0,391.0,391.0,242.0,14.0,14.0,11.0,0.0,24089,20,12,7.1,84,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,5.0,0.0,1.0,4.0,114.0,104.0,57.0,0.0,0.0,0.0,0.0,9059,20,6,0.0,67,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,1.0,4.0,0.0,1.0,3.0,114.0,114.0,55.0,0.0,0.0,0.0,0.0,9059,20,6,0.0,67,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,6.0,19.0,15.0,25.0,8.0,674.0,632.0,414.0,57.0,66.0,40.0,2.0,47186,22,7,0.0,59,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-01,5.0,24.0,4.0,6.0,12.0,573.0,554.0,357.0,33.0,41.0,35.0,0.0,47186,22,7,0.0,59,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-02,1.0,5.0,1.0,9.0,6.0,365.0,325.0,205.0,16.0,19.0,11.0,1.0,40004,26,10,0.0,31,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-02,0.0,3.0,5.0,6.0,1.0,319.0,275.0,166.0,14.0,14.0,9.0,0.0,42173,25,4,0.0,29,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-02,7.0,18.0,2.0,10.0,12.0,395.0,357.0,329.0,17.0,11.0,6.0,1.0,49275,28,10,0.0,37,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-05-02,7.0,13.0,1.0,7.0,10.0,422.0,360.0,249.0,14.0,10.0,8.0,1.0,5019,24,10,0.0,57,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-02,8.0,26.0,11.0,16.0,16.0,842.0,781.0,549.0,42.0,47.0,33.0,1.0,9059,26,6,0.0,38,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,10.0,37.0,9.0,27.0,22.0,850.0,876.0,637.0,44.0,53.0,21.0,1.0,24089,24,10,0.0,57,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,3.0,28.0,4.0,12.0,20.0,451.0,444.0,298.0,20.0,15.0,13.0,2.0,34120,26,8,0.0,36,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,6.0,27.0,10.0,19.0,19.0,721.0,710.0,588.0,60.0,55.0,44.0,1.0,37274,28,10,0.0,33,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,9.0,22.0,4.0,11.0,18.0,391.0,391.0,269.0,14.0,14.0,11.0,0.0,24089,24,10,0.0,57,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,1.0,5.0,0.0,2.0,4.0,114.0,105.0,59.0,0.0,0.0,0.0,0.0,9059,26,6,0.0,38,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,2.0,4.0,0.0,1.0,3.0,114.0,114.0,66.0,0.0,0.0,0.0,0.0,9059,26,6,0.0,38,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,7.0,21.0,15.0,28.0,7.0,674.0,630.0,477.0,57.0,66.0,48.0,2.0,47186,25,9,0.0,39,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-02,5.0,23.0,5.0,8.0,15.0,573.0,546.0,398.0,33.0,41.0,35.0,0.0,47186,25,9,0.0,39,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-03,1.0,5.0,1.0,8.0,7.0,365.0,325.0,216.0,16.0,19.0,9.0,1.0,40004,26,13,0.0,35,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-03,0.0,3.0,6.0,5.0,1.0,319.0,275.0,173.0,14.0,14.0,9.0,1.0,42173,26,11,0.0,34,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-03,6.0,17.0,1.0,10.0,14.0,395.0,353.0,326.0,17.0,11.0,5.0,0.0,49275,30,15,0.3,37,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-05-03,7.0,13.0,1.0,8.0,11.0,422.0,360.0,258.0,14.0,10.0,9.0,1.0,5019,26,9,0.0,50,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-03,7.0,29.0,11.0,15.0,15.0,842.0,783.0,578.0,42.0,47.0,29.0,2.0,9059,29,13,0.0,37,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,7.0,39.0,9.0,25.0,24.0,850.0,876.0,659.0,44.0,53.0,23.0,1.0,24089,26,9,0.0,50,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,2.0,27.0,3.0,12.0,18.0,451.0,444.0,320.0,20.0,15.0,13.0,3.0,34120,29,13,0.0,36,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,7.0,30.0,10.0,18.0,17.0,721.0,710.0,622.0,60.0,55.0,48.0,1.0,37274,29,14,0.0,35,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,9.0,22.0,3.0,8.0,16.0,391.0,391.0,287.0,14.0,14.0,10.0,0.0,24089,26,9,0.0,50,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,1.0,5.0,0.0,2.0,3.0,114.0,104.0,66.0,0.0,0.0,0.0,0.0,9059,29,13,0.0,37,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,2.0,3.0,0.0,1.0,1.0,114.0,114.0,59.0,0.0,0.0,0.0,0.0,9059,29,13,0.0,37,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,5.0,18.0,13.0,30.0,6.0,674.0,629.0,498.0,57.0,66.0,48.0,2.0,47186,29,13,0.0,36,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-03,4.0,18.0,6.0,9.0,12.0,573.0,550.0,406.0,33.0,41.0,37.0,0.0,47186,29,13,0.0,36,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-04,0.0,5.0,1.0,7.0,6.0,365.0,325.0,223.0,16.0,19.0,8.0,1.0,40004,21,10,0.0,57,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-04,0.0,4.0,6.0,5.0,2.0,319.0,274.0,174.0,14.0,14.0,10.0,2.0,42173,22,10,0.0,50,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-04,7.0,20.0,1.0,10.0,11.0,395.0,350.0,311.0,17.0,11.0,3.0,0.0,49275,22,11,0.0,62,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-05-04,9.0,15.0,1.0,6.0,7.0,422.0,360.0,283.0,14.0,10.0,9.0,1.0,5019,27,10,0.0,62,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-04,6.0,31.0,10.0,15.0,14.0,842.0,784.0,591.0,42.0,47.0,30.0,2.0,9059,20,11,0.0,60,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,6.0,40.0,13.0,23.0,27.0,850.0,876.0,685.0,44.0,53.0,23.0,1.0,24089,27,10,0.0,62,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,2.0,25.0,5.0,8.0,18.0,451.0,445.0,342.0,20.0,15.0,14.0,2.0,34120,22,11,0.0,60,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,7.0,29.0,11.0,16.0,14.0,721.0,710.0,621.0,60.0,55.0,49.0,1.0,37274,23,10,0.0,62,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,8.0,22.0,1.0,6.0,15.0,391.0,391.0,307.0,14.0,14.0,6.0,0.0,24089,27,10,0.0,62,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,2.0,5.0,0.0,2.0,3.0,114.0,105.0,56.0,0.0,0.0,0.0,0.0,9059,20,11,0.0,60,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,2.0,3.0,0.0,1.0,0.0,114.0,114.0,68.0,0.0,0.0,0.0,0.0,9059,20,11,0.0,60,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,5.0,20.0,12.0,26.0,8.0,674.0,629.0,481.0,57.0,66.0,51.0,2.0,47186,21,10,0.0,63,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-04,4.0,16.0,7.0,9.0,10.0,573.0,548.0,416.0,33.0,41.0,31.0,0.0,47186,21,10,0.0,63,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-05,0.0,4.0,1.0,6.0,5.0,365.0,325.0,211.0,16.0,19.0,6.0,1.0,40004,24,8,0.0,47,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-05,2.0,4.0,5.0,3.0,2.0,319.0,273.0,182.0,14.0,14.0,7.0,2.0,42173,24,8,0.0,43,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-05,7.0,20.0,1.0,9.0,9.0,395.0,350.0,308.0,17.0,11.0,3.0,0.0,49275,25,9,0.0,51,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-05-05,8.0,15.0,1.0,6.0,6.0,422.0,360.0,271.0,14.0,10.0,6.0,1.0,5019,28,11,0.0,54,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-05,6.0,33.0,8.0,18.0,14.0,842.0,775.0,590.0,42.0,47.0,36.0,1.0,9059,23,7,0.0,53,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,6.0,40.0,16.0,24.0,26.0,850.0,876.0,673.0,44.0,53.0,23.0,1.0,24089,28,11,0.0,54,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,3.0,25.0,4.0,8.0,17.0,451.0,446.0,328.0,20.0,15.0,13.0,2.0,34120,24,9,0.0,51,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,7.0,25.0,13.0,14.0,15.0,721.0,710.0,624.0,60.0,55.0,50.0,1.0,37274,25,8,0.0,50,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,7.0,16.0,1.0,4.0,11.0,391.0,391.0,290.0,14.0,14.0,6.0,0.0,24089,28,11,0.0,54,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,2.0,5.0,0.0,2.0,4.0,114.0,104.0,52.0,0.0,0.0,0.0,0.0,9059,23,7,0.0,53,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,2.0,2.0,0.0,1.0,0.0,114.0,114.0,55.0,0.0,0.0,0.0,0.0,9059,23,7,0.0,53,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,6.0,21.0,11.0,23.0,9.0,674.0,622.0,476.0,57.0,66.0,49.0,2.0,47186,23,8,0.0,54,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-05,4.0,15.0,7.0,9.0,9.0,573.0,551.0,411.0,33.0,41.0,33.0,0.0,47186,23,8,0.0,54,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
