fecha,tmax,tmin,precip_mm,humedad_%,viento_kph,camas_habilitadas_planta,camas_habilitadas_uci,hosp_fract_cadera,hosp_insuf_card,hosp_infarto_miorardio,hosp_ictus,hosp_epoc,hospital_Complejo Asistencial Universitario de Burgos,hospital_Complejo Asistencial Universitario de León,hospital_Complejo Asistencial Universitario de Palencia,hospital_Complejo Asistencial Universitario de Salamanca,hospital_Complejo Asistencial de Segovia,hospital_Complejo Asistencial de Soria,hospital_Complejo Asistencial de Zamora,hospital_Complejo Asistencial de Ávila,hospital_Hospital Clínico Universitario de Valladolid,hospital_Hospital El Bierzo,hospital_Hospital Santiago Apóstol,hospital_Hospital Santos Reyes,hospital_Hospital Universitario Río Hortega,provincia_Burgos,provincia_León,provincia_Palencia,provincia_Salamanca,provincia_Segovia,provincia_Soria,provincia_Valladolid,provincia_Zamora,provincia_Ávila,camas_iniciales_planta,camas_iniciales_uci,pred_camas_total,error_simulado,hospital,provincia
2025-10-13,24.549369024584863,10.658593985429258,0.0,80.40895809244802,20.866985319321376,528.3868408171159,40.02264986484936,2.0406727399232953,18.668653904512905,6.576072964816247,11.706363535719392,7.966499369225819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,449.55,-0.584252474446922,hospital_Complejo Asistencial Universitario de Burgos,provincia_Palencia
2025-10-14,22.39730057108911,13.695299716780328,0.0,70.63608075371938,13.895604512113243,538.2733368326593,40.573919619408485,0.0,14.925229923306903,3.394545065776217,7.112251183672372,6.456705956480617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,430.1066666666667,-0.9303022273841874,hospital_Complejo Asistencial Universitario de Palencia,provincia_Soria
2025-10-15,27.243028299867987,-1.0563701570360493,3.2566407891162763,71.46455977747539,12.493210678449946,525.7134770694422,41.75779734860153,9.795199812977337,13.471936338047964,1.4755668549183318,14.960215430208045,18.653118417559096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,448.15,-1.6590359366605278,hospital_Complejo Asistencial Universitario de León,provincia_León
2025-10-16,22.89711416668154,2.7030734885555576,2.578893148239896,65.03984251302052,9.531274087995765,539.8683553438948,40.92597989800234,4.513203983408687,14.993643219383431,1.1166940515052524,14.273384842817599,13.541090224783087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,455.99666666666667,-32.67528379572165,hospital_Hospital Clínico Universitario de Valladolid,provincia_Palencia
2025-10-17,21.75030081302924,11.176790200075239,7.247030705287798,65.94970313457307,7.573574447563649,528.8532989973421,41.780336494090676,13.339442664198952,35.78452589224738,3.564142131937536,2.7741698422246523,15.535346508407091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,476.5,27.792347871869392,hospital_Hospital Clínico Universitario de Valladolid,provincia_Segovia
2025-10-18,10.244370758305811,0.9630406414275487,0.0,49.35065578978325,15.148844692762735,533.0676904220909,40.510396314660376,5.930447083390746,15.332801466412915,0.0,3.1471971703326496,23.77348652743133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,438.66,-3.608041492113443,hospital_Complejo Asistencial Universitario de Burgos,provincia_Valladolid
2025-10-19,22.59151948091915,7.579510526116032,0.0,82.36481961619398,12.449665281434596,548.0901708912991,41.650906975742004,3.9801617867242394,9.678722200726352,0.044748880953260795,1.9671582312468043,2.7876943528750253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,427.32666666666665,-19.434538600772164,hospital_Hospital Universitario Río Hortega,provincia_Palencia
2025-10-20,30.679780572747813,6.532271113106189,7.340948177553428,65.11396744850227,8.694251786149568,547.2716011102815,40.43956701579338,6.263136746109886,17.748907970967196,9.874317769399394,12.250438531252152,24.187228788542992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,492.86,19.440632004424533,hospital_Complejo Asistencial Universitario de Palencia,provincia_Salamanca
2025-10-21,22.157554116304965,0.2379226469123017,3.616845264756285,55.359267581189684,19.145997241037833,546.8160629459267,40.698588386119226,0.0,19.627515385895553,0.0,6.80725319363739,8.667355063458487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,444.69,-35.06530257944147,hospital_Hospital Santos Reyes,provincia_Valladolid
2025-10-22,28.02634744670236,11.861951569214774,8.557148901654106,79.72009246125323,6.725763332385795,539.3911795893229,41.50634473729481,1.5289545641999869,0.8609788196919048,3.5108283947368895,11.952751496019006,9.762206617620194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,445.49,40.415591965776834,hospital_Complejo Asistencial Universitario de Burgos,provincia_Ávila
2025-10-23,25.843181676108316,8.515837133895756,0.0,68.28813101662665,11.400776020569358,527.6834782788067,40.48711290294195,2.4620088870362626,25.164761944019233,0.1689404023011054,17.341122719847714,9.353076626481618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,464.47,-4.170454671168356,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Segovia
2025-10-24,28.306356131197102,12.775942589686412,4.616349527250243,85.48137173113108,15.085619953357854,532.0316383223238,41.328199203151016,8.816794133104947,40.75122000243128,8.066588341354148,5.414559006231791,11.145967321894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,463.81,2.0151860508538064,hospital_Complejo Asistencial Universitario de León,provincia_Burgos
2025-10-25,20.264520863276637,8.542086216510114,4.441395316148305,51.211770094849165,11.849914183519179,537.879924578381,42.02694132175066,4.32256642487954,22.95582700468025,5.817064073202695,15.23138340797211,17.277432250096407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,478.8466666666667,21.406100410651838,hospital_Complejo Asistencial Universitario de Burgos,provincia_Zamora
2025-10-26,28.373653990138074,7.097881152736935,1.9475660940706174,58.232008141630175,12.80199967762308,522.160334064281,41.86711403051085,6.093142457113555,23.720812329922172,10.948644342720899,2.77908783788335,12.120223972923396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,460.24666666666667,20.935936802194473,hospital_Hospital Santiago Apóstol,provincia_Zamora
2025-10-27,22.562639153029103,0.3698320181565711,8.907166233387105,70.40760042655789,16.61716171963422,554.4999561232529,41.92206531166483,9.121429252996371,32.435729808488425,4.800609978365032,2.5604002081186277,19.54625941921453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,473.75333333333333,-23.857175019906343,hospital_Complejo Asistencial de Segovia,provincia_Ávila
2025-10-28,11.224250072506592,16.050127389117666,1.5151313159031599,62.47375702963587,17.703493493708372,539.5691073534072,39.79852386577137,1.3853279495475999,16.236583096551183,12.72301224064715,11.792031476861343,0.8976457084152063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,448.86333333333334,8.50465331959145,hospital_Hospital Clínico Universitario de Valladolid,provincia_Zamora
2025-10-29,8.375220430585946,1.7268110325741128,9.09660217574437,85.11592686052808,5.045397135980193,532.615679038478,41.07589245689099,5.739639095955752,6.290321713183722,1.628456000352287,10.674933719868362,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,454.7033333333333,-20.100408062185373,hospital_Hospital Santos Reyes,provincia_Zamora
2025-10-30,6.4945727757801155,7.548014288369105,6.156921949645814,60.35293308457656,12.400906583302426,555.2002282065201,40.49675226261047,0.4936114923678083,9.596581909837656,0.13125110113246485,23.67411091395727,0.7849016071892159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,453.83,8.655191203137841,hospital_Hospital Universitario Río Hortega,provincia_Ávila
2025-10-31,18.443475366957987,2.0738372756516057,0.0,56.31949327124231,13.323776763399852,530.2270114212376,41.175777809028354,1.1017860493518032,20.497798707338784,8.658917637609063,7.142956778922711,21.748851386060792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,458.45,24.784458521337747,hospital_Hospital Santos Reyes,provincia_Soria
2025-11-01,25.462865284723648,-3.801508307376432,3.1735982230498516,68.27498893572114,5.689620336097855,547.9752141848272,43.45215231856352,4.78139140324964,8.816512283794742,12.356689096900308,5.369384778771502,7.4362416899070105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,443.80333333333334,4.632433170017847,hospital_Complejo Asistencial de Segovia,provincia_Segovia
2025-11-02,23.082160934142706,12.300632572481536,9.841201027412602,73.62970332697911,16.71754704037199,543.0641931954493,41.14775488032328,4.68393882198237,13.422325881040795,3.8773958242020576,2.352442334043446,17.82617306600203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,450.2966666666667,9.468119880207563,hospital_Hospital Universitario Río Hortega,provincia_Palencia
2025-11-03,25.21951981846347,14.203837625412511,10.540018596205478,59.82124205807632,10.175768491123762,541.2400769632991,41.15712610109285,0.0,10.72055542020065,11.224723836882418,4.211800327278097,14.72079911106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,438.1766666666667,26.367813701773244,hospital_Hospital Universitario Río Hortega,provincia_Soria
2025-11-04,26.77647770076591,-2.5000714682528056,3.7499311117600813,88.28470253625534,22.9120054722124,540.2997504458762,39.511959029016026,4.989843281936086,24.668267733549094,4.746558717477911,15.076642239249008,17.67127707421375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,490.3433333333333,0.7699635714226359,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Palencia
2025-11-05,24.344974564310707,8.925227729108151,0.0,68.71165061359343,15.328812684567714,547.4316426154392,41.5212716358669,6.723689099227374,18.395641716815348,9.651331503747489,11.399821298568035,22.347905442004294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,480.68,0.07340552055868815,hospital_Hospital Santiago Apóstol,provincia_Zamora
2025-11-06,13.639800782439906,17.113826516840284,7.502753535150102,55.42326363853537,14.026552483056562,535.5833678821172,42.75864512280584,2.1892083987882933,22.86601503211752,7.026806614178886,11.32615383775731,14.04803954304736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,469.10333333333335,-34.45720176176386,hospital_Complejo Asistencial de Zamora,provincia_Valladolid
2025-11-07,16.566754876627584,9.378444596806547,0.0,63.902375148014684,21.773827168832604,551.3430679951217,40.06664147270809,6.447776036409071,0.0,2.0716004635567775,17.320517605149735,2.1069755393081877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,452.13666666666666,-35.20133249049119,hospital_Complejo Asistencial Universitario de León,provincia_Valladolid
2025-11-08,23.923339200209135,6.524151460746635,0.0,52.40823885359089,12.063211741321131,529.5291164847724,39.760366786535414,8.044650902388524,22.63558116498183,14.365965269973252,0.0,4.145705327879708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,443.71,18.890557465251618,hospital_Complejo Asistencial Universitario de Burgos,provincia_Palencia
2025-11-09,5.898471664462239,7.568588745887792,4.49662759685205,54.95428928732454,6.2403606364292,543.1089270310414,41.441063534673845,1.1783730347498498,15.824257173809764,2.4901280010328115,11.349212987766755,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,445.11,20.589616530979832,hospital_Complejo Asistencial de Zamora,provincia_Valladolid
2025-11-10,16.29691114024234,-1.4177515583690088,0.0,80.78360180488849,10.886209128525461,515.102403072154,40.182588210705376,3.815130500137859,6.012568659928592,0.858175891297539,8.598739187555427,10.015480831021257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,420.93666666666667,-6.943786711213955,hospital_Complejo Asistencial de Soria,provincia_Palencia
2025-11-11,24.247607482906815,9.656122083159392,2.5803415465229116,62.06455614804048,20.783803019658123,550.3798784967571,41.839456077088066,6.9704510229856576,9.498648899003772,8.352202532337492,12.906959306159973,24.430635911677562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,462.89,-17.31826646736637,hospital_Complejo Asistencial de Ávila,provincia_Valladolid
2025-11-12,27.14209354421903,9.510539155651971,4.577058987665664,64.85410798480561,13.721253349667748,521.0938721491782,41.08848916773594,1.8796512618587857,30.208515518426665,0.0,10.174424388055805,9.453203031395276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,457.93666666666667,-57.56238301206844,hospital_Hospital Universitario Río Hortega,provincia_Segovia
2025-11-13,15.958578894199707,20.040708485138836,0.0,74.99440738802538,14.34417264184662,549.7527250430151,43.30721410689906,3.8819770238372975,3.179396904586204,0.0,2.0133626165603635,15.622381466659714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,446.00666666666666,-18.402994941304282,hospital_Hospital El Bierzo,provincia_Soria
2025-11-14,24.188778229558736,5.553249374504553,6.7882174605079,82.41367345350494,14.084812482422665,535.2554806181272,41.59478465839829,8.099974515246563,19.129060254419688,3.4029823684371294,7.614717572972549,27.040190660233172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,461.2266666666667,-3.1771101872996286,hospital_Hospital El Bierzo,provincia_Palencia
2025-11-15,16.463590922534895,12.206766494639936,0.0,60.46438959364497,13.80362736925373,546.2277981508595,40.81212528038158,2.237631359212615,2.8046091012526926,0.0,23.562937083694038,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,448.67,-10.837177379007422,hospital_Complejo Asistencial Universitario de Palencia,provincia_Salamanca
2025-11-16,27.326426648287296,12.531062467744267,2.8051853904872974,52.189164264895055,27.638039756824142,539.1078999948538,40.49129904262922,0.0,25.939903794927563,13.897667340224517,10.14285019218104,12.793878693606265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,469.60333333333335,-11.355461774254218,hospital_Complejo Asistencial Universitario de León,provincia_Zamora
2025-11-17,26.110640393277734,17.452696207240095,0.9867490802113933,42.625459241913774,12.02170876006449,554.195544432025,41.902116576022564,9.7942234682227,14.34411334918505,0.0,0.0,12.773920628419257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,410.2866666666667,-5.178533189721858,hospital_Hospital Santos Reyes,provincia_Soria
2025-11-18,23.08938787472474,19.574200903562755,0.8590470868552764,57.89900282911804,10.687500915067327,545.1623566889663,41.625780479051926,5.642398675146689,31.607615566645954,0.0,11.674341550221337,12.696454155950539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,479.46,9.982896468717765,hospital_Hospital Santiago Apóstol,provincia_León
2025-11-19,12.290770994958846,-0.1221432475877684,0.0,57.89891385697326,2.0,549.7025333508983,41.83963430066984,7.466052826898176,0.0,6.305279376173081,0.0,6.340148470874379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,444.98,42.015165182710156,hospital_Complejo Asistencial Universitario de Burgos,provincia_Burgos
2025-11-20,18.20433960674043,11.082870858532715,1.7104661975315827,55.13324260859694,15.703391820167726,540.9842421164315,40.09391933883576,5.08234027231428,27.85111188788908,0.9162466941334166,12.551682669453537,6.5141029945515765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,463.31333333333333,-47.99960301738895,hospital_Hospital Santos Reyes,provincia_Ávila
2025-11-21,35.07239598639814,2.8837076789815326,0.0,47.95790407627666,16.852255303858108,550.6950446063258,40.630716755805835,0.1973254798328581,9.897055557820217,0.0,9.565641208092446,13.585402408621968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,443.16333333333336,-31.64415005102105,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Palencia
2025-11-22,15.35996974613338,9.292503353926339,0.0,61.73519728087131,24.929166445920686,533.9247191116649,40.528259900172856,7.867587094664377,32.45606375545343,4.404008547793487,13.299318087760977,14.72630384461121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,488.75333333333333,58.88315039619592,hospital_Hospital Santiago Apóstol,provincia_Soria
2025-11-23,25.263966818867658,-5.457623219560533,8.077264755416095,74.59635131408182,17.912592886695116,541.8873743298856,40.96820578939404,10.518450938779658,20.14799944028999,5.0515772126148795,8.432521560158817,9.98049268205461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,454.01666666666665,-25.01617712576539,hospital_Hospital Universitario Río Hortega,provincia_Soria
2025-11-24,3.977946255580992,4.754001251402819,0.0,57.04773846246337,16.21808357130523,541.0623102221713,41.889244355570085,10.447470211429032,7.385916071479734,0.0,14.178956537387776,1.8678130826394383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,446.82666666666665,14.188586835530296,hospital_Hospital Clínico Universitario de Valladolid,provincia_Segovia
2025-11-25,26.13043034085711,-3.2571923635170137,5.597160212402644,79.74729545987603,17.211648606647778,540.9562976676049,40.77469885569559,1.609043390608396,19.5276607250754,1.776584708808275,5.490101818757503,2.1256747381981143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,437.2366666666667,39.08357048296638,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Segovia
2025-11-26,7.877950936519975,10.015663651271188,6.235779620029724,89.90560348593797,13.877192908130352,540.0030335219903,39.87880363460454,6.902564390565298,26.69169988258687,0.0,5.321832848438885,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,459.63666666666666,0.7666612931702711,hospital_Hospital Santos Reyes,provincia_Palencia
2025-11-27,27.460594420196955,14.271101736251481,7.536551571559204,70.00578790478025,19.526069365788626,546.6053144704946,40.80896918815861,9.790804327612054,33.731670022937166,0.0,1.876252555700514,25.565585451958178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,481.26,10.570003346397106,hospital_Complejo Asistencial Universitario de Palencia,provincia_Salamanca
2025-11-28,13.32119758693296,1.763332719670097,0.0,51.66082044429661,24.352811974119227,528.1875429895525,41.432356939321856,1.126704483079921,8.007575440037837,4.384274715413571,20.40761878557107,8.51360252809786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,444.02666666666664,-7.162984668759464,hospital_Hospital Santiago Apóstol,provincia_Palencia
2025-11-29,2.7419144337819343,9.67291424796429,0.0,35.00740200617935,12.248207327898788,544.4133096004897,41.29433143816063,2.492052439622346,7.761458866420741,3.6665822660761256,10.718070926720793,17.51601329346358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,442.9866666666667,-28.28266309700345,hospital_Complejo Asistencial de Segovia,provincia_Zamora
2025-11-30,11.395015655814838,5.411984102448816,1.3664372164639187,59.70794687225353,2.0,547.0111582055549,42.207200930048224,0.0,17.036452260821676,5.386827114716536,5.836272960235816,13.047898770704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,463.68333333333334,56.690461430633064,hospital_Complejo Asistencial de Ávila,provincia_Valladolid
2025-12-01,14.543992258215496,8.274247411703655,0.0,69.64196480832987,2.8853122114534706,559.923427403749,39.61870384518601,0.0,39.75378359506419,7.849735142951294,6.101682048398379,25.593991441052218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,473.26,-29.370644262757647,hospital_Complejo Asistencial de Soria,provincia_Salamanca
2025-12-02,17.983597000781135,5.527466018037947,5.532064498114947,55.49365792924468,19.992872244142575,538.7287099464938,40.414064620589244,3.8671299699687283,32.34306487150523,12.259913903584744,10.552464907879544,23.105916696308718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,489.34,-0.012484384182168054,hospital_Complejo Asistencial de Zamora,provincia_León
2025-12-03,13.018345521640008,11.548587570017261,3.69769159937481,68.93419643361759,13.17540317309961,523.1331218507771,41.99637181192613,6.535119034888581,11.11905665858892,2.8874353147172465,11.156445847104566,13.275617632014729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,434.29,32.58234582584484,hospital_Complejo Asistencial de Ávila,provincia_Zamora
2025-12-04,6.809404183051926,15.604112524384707,2.0622176631183042,71.99385143833928,6.789757428812358,533.6425482298023,41.120612159991545,14.268740263207228,9.265068396453378,12.140859524202128,17.209687300644436,18.941491974264487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,466.53,14.529431239102342,hospital_Complejo Asistencial Universitario de León,provincia_Ávila
2025-12-05,33.608629120985015,1.1465096905148338,2.4335397930149374,44.092067043481705,13.555855782166581,549.2900987371088,41.29469361399738,7.873806835862736,8.28172278423993,0.0,0.0,13.581636060443703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,422.24333333333334,29.427427354922543,hospital_Complejo Asistencial de Zamora,provincia_Salamanca
2025-12-06,10.533018157363541,6.544337947082536,0.0,50.65648729386954,8.639580657440659,534.5622914210505,41.07610304496087,0.9036961781673387,29.96946606485938,6.1128269590377515,13.847971175446883,5.313722252981871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,458.56,-14.092204932402117,hospital_Hospital Santos Reyes,provincia_Zamora
2025-12-07,17.134996921079736,13.380593860211219,15.54815789210367,51.14744205223331,23.449393808357943,545.8580121387187,39.45547864205283,4.8159588456873825,10.083421613168152,7.233115110175798,3.1996061447369515,18.925577362518098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,451.41,-23.68700495660419,hospital_Hospital Santos Reyes,provincia_Soria
2025-12-08,25.60780440563859,7.476146896498371,1.4926274858438053,81.56931847443512,5.3002391460225535,529.7048676757418,43.02688721382199,10.387466974220928,42.383772977856985,0.9555781618111121,5.000571786620853,13.578718702693678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,471.2633333333333,7.263319184318591,hospital_Hospital Clínico Universitario de Valladolid,provincia_Soria
2025-12-09,8.586004011268729,6.736049631416335,4.79832646553341,41.41080056634887,9.497795391631108,516.5982718664588,41.71382063467973,11.759169767634976,7.969844272991725,9.39247615585495,4.4586671755626215,14.401526901155233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,457.86,0.6876236230412858,hospital_Complejo Asistencial Universitario de León,provincia_Zamora
2025-12-10,8.449990997517205,8.143914947876388,5.55004604730191,78.99269832013499,6.331497165173398,543.9618017424077,42.007578456689004,0.33048127325210785,16.381080246903178,8.76708006489487,8.445893937205453,14.750013237353265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,463.1333333333333,-0.8102104606615245,hospital_Complejo Asistencial de Segovia,provincia_Ávila
2025-12-11,41.0,11.583002518351188,0.0,54.83998300521272,7.5303479525499695,535.4655207016898,43.44192816707174,6.144052777022566,22.609575469110787,4.066410217617243,13.968402402480397,23.017978923292898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,501.01666666666665,-20.486480225501477,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Zamora
2025-12-12,24.78302318819677,20.218911188643652,0.0,53.94210921175004,17.633872978563645,523.3275208497711,41.28311830028924,6.6402175978042255,28.894418969544073,10.401850845085434,0.0,10.99465434904808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,444.89666666666665,39.41547801239276,hospital_Hospital Universitario Río Hortega,provincia_Ávila
2025-12-13,18.636197028317493,9.1691727822055,2.6458748427624803,65.65856820304157,3.192736300046924,567.7538040573726,41.37325882274976,9.490783439782668,12.086240969952136,4.330617512079162,11.96554749166255,18.826355895050735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,472.9433333333333,-4.964278046164648,hospital_Hospital Santiago Apóstol,provincia_Zamora
2025-12-14,10.05937830658408,9.858012073937157,0.0,68.57342367796598,4.30989928428341,538.0478635673728,40.32061353089948,2.2082167779880106,1.7177808378880428,1.4917987255910403,4.385579772125306,6.95546405489205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,429.9866666666667,40.82570795317559,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Salamanca
2025-12-15,21.305525309007685,14.268295453633865,7.239252243876754,74.98173428989378,10.721032111684877,525.4724041624553,41.89410990131598,7.404305069398334,21.157821886002672,8.960021774342202,10.682007684637137,7.892041103343983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,441.5,-16.975437250549763,hospital_Complejo Asistencial de Soria,provincia_Palencia
2025-12-16,25.865188728452186,9.178285538180502,6.424400686882846,78.09286459919102,10.080179012222285,536.3565592309907,40.36141959511192,1.1945937017252497,17.552205864504746,12.232133241712551,27.52737008551505,4.9142042068287815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,349.08,27.25148063396034,hospital_Complejo Asistencial de Zamora,provincia_Palencia
2025-12-17,11.899370048729267,10.653183388106577,5.142923415432826,81.62000748378766,19.75315066328796,528.8078425432215,41.51313199353882,7.10766631940819,23.13992868766484,3.608818042515846,24.869753140169152,8.28275722373753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,470.50333333333333,7.310263487498349,hospital_Hospital Universitario Río Hortega,provincia_Palencia
2025-12-18,24.930284355445202,19.74549673587063,0.0,70.22655502922316,3.666501396888105,524.8701872904767,41.067682601118456,0.17478097358645872,20.829480419380378,12.315884197520317,15.661176769333164,6.550214409592088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,454.68,4.252633585868291,hospital_Hospital El Bierzo,provincia_Valladolid
2025-12-19,26.945973841380464,6.8752192048098015,0.0,61.340216482752865,13.036128711470525,530.4622223166828,41.261738041154665,7.506602250464007,7.249696093665801,14.69756002773113,0.0,4.427504042423464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,423.0366666666667,13.568971843363988,hospital_Complejo Asistencial de Soria,provincia_Palencia
