Date,Hospital,Hosp_fract_cadera,Hosp_insuf_card,Hosp_infarto_miorardio,Hosp_ictus,Hosp_epoc
2023-04-12,H. El Bierzo,5.0,21.0,2.0,2.0,15.0
2023-04-12,H. Medina del Campo,3.0,3.0,1.0,0.0,0.0
2023-04-12,H. Santiago Apóstol,4.0,4.0,0.0,2.0,5.0
2023-04-12,H. Santos Reyes,2.0,1.0,0.0,1.0,3.0
2023-04-12,H.C.U. Valladolid,14.0,20.0,12.0,19.0,16.0
2023-04-12,H.U. Río Hortega,9.0,31.0,3.0,5.0,17.0
2023-04-13,C.A. Segovia,5.0,12.0,2.0,6.0,10.0
2023-04-13,C.A. Soria,4.0,1.0,2.0,5.0,8.0
2023-04-13,C.A. Zamora,7.0,18.0,7.0,7.0,11.0
2023-04-13,C.A. Ávila,3.0,15.0,3.0,5.0,10.0
2023-04-13,C.A.U. Burgos,4.0,33.0,6.0,16.0,23.0
2023-04-13,C.A.U. León,6.0,51.0,14.0,27.0,28.0
2023-04-13,C.A.U. Palencia,3.0,19.0,3.0,6.0,17.0
2023-04-13,C.A.U. Salamanca,12.0,31.0,11.0,16.0,9.0
2023-04-13,H. El Bierzo,6.0,17.0,1.0,2.0,16.0
2023-04-13,H. Medina del Campo,3.0,1.0,1.0,0.0,2.0
2023-04-13,H. Santiago Apóstol,4.0,3.0,0.0,2.0,4.0
2023-04-13,H. Santos Reyes,1.0,2.0,0.0,1.0,4.0
2023-04-13,H.C.U. Valladolid,11.0,18.0,11.0,20.0,17.0
2023-04-13,H.U. Río Hortega,9.0,31.0,3.0,5.0,16.0
2023-04-14,C.A. Segovia,5.0,12.0,1.0,7.0,10.0
2023-04-14,C.A. Soria,4.0,2.0,0.0,4.0,7.0
2023-04-14,C.A. Zamora,5.0,17.0,7.0,8.0,9.0
2023-04-14,C.A. Ávila,3.0,18.0,3.0,4.0,8.0
2023-04-14,C.A.U. Burgos,5.0,31.0,7.0,15.0,24.0
2023-04-14,C.A.U. León,6.0,48.0,12.0,30.0,28.0
2023-04-14,C.A.U. Palencia,2.0,20.0,4.0,5.0,17.0
2023-04-14,C.A.U. Salamanca,13.0,31.0,11.0,17.0,11.0
2023-04-14,H. El Bierzo,6.0,16.0,1.0,1.0,16.0
2023-04-14,H. Medina del Campo,3.0,1.0,0.0,0.0,2.0
2023-04-14,H. Santiago Apóstol,6.0,3.0,0.0,2.0,3.0
2023-04-14,H. Santos Reyes,2.0,2.0,0.0,1.0,5.0
2023-04-14,H.C.U. Valladolid,12.0,19.0,10.0,18.0,16.0
2023-04-14,H.U. Río Hortega,8.0,31.0,5.0,8.0,16.0
2023-04-15,C.A. Segovia,6.0,10.0,1.0,5.0,9.0
2023-04-15,C.A. Soria,3.0,2.0,0.0,3.0,5.0
2023-04-15,C.A. Zamora,4.0,17.0,5.0,6.0,11.0
2023-04-15,C.A. Ávila,5.0,15.0,2.0,3.0,6.0
2023-04-15,C.A.U. Burgos,4.0,27.0,9.0,13.0,22.0
2023-04-15,C.A.U. León,6.0,42.0,13.0,29.0,26.0
2023-04-15,C.A.U. Palencia,1.0,15.0,3.0,4.0,17.0
2023-04-15,C.A.U. Salamanca,12.0,28.0,11.0,16.0,13.0
2023-04-15,H. El Bierzo,5.0,15.0,1.0,1.0,14.0
2023-04-15,H. Medina del Campo,3.0,2.0,0.0,0.0,3.0
2023-04-15,H. Santiago Apóstol,6.0,1.0,0.0,2.0,3.0
2023-04-15,H. Santos Reyes,2.0,1.0,0.0,1.0,3.0
2023-04-15,H.C.U. Valladolid,10.0,20.0,9.0,17.0,12.0
2023-04-15,H.U. Río Hortega,6.0,32.0,5.0,7.0,15.0
2023-04-16,C.A. Segovia,7.0,10.0,1.0,5.0,9.0
2023-04-16,C.A. Soria,4.0,2.0,0.0,3.0,5.0
2023-04-16,C.A. Zamora,5.0,19.0,5.0,6.0,13.0
2023-04-16,C.A. Ávila,5.0,17.0,3.0,3.0,7.0
2023-04-16,C.A.U. Burgos,5.0,30.0,11.0,17.0,24.0
2023-04-16,C.A.U. León,6.0,45.0,13.0,31.0,27.0
2023-04-16,C.A.U. Palencia,1.0,16.0,3.0,3.0,18.0
2023-04-16,C.A.U. Salamanca,11.0,30.0,10.0,16.0,14.0
2023-04-16,H. El Bierzo,4.0,20.0,1.0,2.0,14.0
2023-04-16,H. Medina del Campo,3.0,2.0,0.0,1.0,3.0
2023-04-16,H. Santiago Apóstol,7.0,1.0,0.0,2.0,4.0
2023-04-16,H. Santos Reyes,2.0,2.0,0.0,1.0,4.0
2023-04-16,H.C.U. Valladolid,10.0,20.0,11.0,18.0,11.0
2023-04-16,H.U. Río Hortega,6.0,36.0,6.0,8.0,16.0
2023-04-17,C.A. Segovia,7.0,13.0,2.0,5.0,9.0
2023-04-17,C.A. Soria,4.0,2.0,5.0,3.0,6.0
2023-04-17,C.A. Zamora,7.0,21.0,4.0,6.0,17.0
2023-04-17,C.A. Ávila,5.0,18.0,4.0,4.0,8.0
2023-04-17,C.A.U. Burgos,5.0,31.0,15.0,17.0,26.0
2023-04-17,C.A.U. León,8.0,49.0,14.0,33.0,31.0
2023-04-17,C.A.U. Palencia,3.0,19.0,4.0,3.0,18.0
2023-04-17,C.A.U. Salamanca,12.0,34.0,10.0,20.0,16.0
2023-04-17,H. El Bierzo,4.0,20.0,1.0,7.0,16.0
2023-04-17,H. Medina del Campo,5.0,2.0,0.0,1.0,3.0
2023-04-17,H. Santiago Apóstol,7.0,1.0,0.0,2.0,4.0
2023-04-17,H. Santos Reyes,2.0,2.0,0.0,2.0,4.0
2023-04-17,H.C.U. Valladolid,10.0,22.0,11.0,20.0,13.0
2023-04-17,H.U. Río Hortega,6.0,37.0,8.0,9.0,20.0
2023-04-18,C.A. Segovia,7.0,14.0,2.0,7.0,9.0
2023-04-18,C.A. Soria,2.0,2.0,5.0,3.0,6.0
2023-04-18,C.A. Zamora,7.0,22.0,4.0,6.0,16.0
2023-04-18,C.A. Ávila,5.0,19.0,4.0,7.0,9.0
2023-04-18,C.A.U. Burgos,4.0,31.0,11.0,11.0,23.0
2023-04-18,C.A.U. León,5.0,49.0,12.0,30.0,29.0
2023-04-18,C.A.U. Palencia,3.0,19.0,3.0,3.0,19.0
2023-04-18,C.A.U. Salamanca,10.0,32.0,9.0,18.0,14.0
2023-04-18,H. El Bierzo,5.0,19.0,1.0,7.0,17.0
2023-04-18,H. Medina del Campo,4.0,3.0,0.0,1.0,2.0
2023-04-18,H. Santiago Apóstol,7.0,3.0,0.0,2.0,3.0
2023-04-18,H. Santos Reyes,2.0,2.0,0.0,2.0,3.0
2023-04-18,H.C.U. Valladolid,10.0,22.0,12.0,17.0,13.0
2023-04-18,H.U. Río Hortega,5.0,36.0,10.0,10.0,17.0
2023-04-19,C.A. Segovia,7.0,16.0,1.0,6.0,7.0
2023-04-19,C.A. Soria,2.0,2.0,5.0,4.0,5.0
2023-04-19,C.A. Zamora,8.0,18.0,5.0,7.0,14.0
2023-04-19,C.A. Ávila,5.0,18.0,4.0,8.0,8.0
2023-04-19,C.A.U. Burgos,5.0,27.0,11.0,14.0,18.0
2023-04-19,C.A.U. León,3.0,44.0,13.0,28.0,28.0
2023-04-19,C.A.U. Palencia,3.0,17.0,4.0,5.0,21.0
2023-04-19,C.A.U. Salamanca,6.0,32.0,9.0,19.0,14.0
2023-04-19,H. El Bierzo,4.0,21.0,1.0,6.0,17.0
2023-04-19,H. Medina del Campo,4.0,4.0,0.0,1.0,3.0
2023-04-19,H. Santiago Apóstol,5.0,3.0,0.0,1.0,3.0
2023-04-19,H. Santos Reyes,1.0,2.0,0.0,1.0,3.0
2023-04-19,H.C.U. Valladolid,9.0,27.0,11.0,24.0,12.0
2023-04-19,H.U. Río Hortega,3.0,27.0,8.0,8.0,19.0
2023-04-20,C.A. Segovia,5.0,15.0,0.0,6.0,7.0
2023-04-20,C.A. Soria,3.0,2.0,5.0,3.0,5.0
2023-04-20,C.A. Zamora,8.0,18.0,4.0,8.0,16.0
2023-04-20,C.A. Ávila,5.0,19.0,3.0,8.0,6.0
2023-04-20,C.A.U. Burgos,5.0,29.0,12.0,16.0,18.0
2023-04-20,C.A.U. León,3.0,38.0,13.0,26.0,23.0
2023-04-20,C.A.U. Palencia,4.0,22.0,3.0,5.0,22.0
2023-04-20,C.A.U. Salamanca,4.0,26.0,8.0,19.0,15.0
2023-04-20,H. El Bierzo,4.0,17.0,1.0,4.0,14.0
2023-04-20,H. Medina del Campo,4.0,5.0,0.0,1.0,2.0
2023-04-20,H. Santiago Apóstol,3.0,3.0,0.0,1.0,2.0
2023-04-20,H. Santos Reyes,1.0,2.0,0.0,1.0,4.0
2023-04-20,H.C.U. Valladolid,8.0,24.0,12.0,26.0,11.0
2023-04-20,H.U. Río Hortega,3.0,24.0,4.0,7.0,18.0
2023-04-21,C.A. Segovia,4.0,14.0,1.0,7.0,6.0
2023-04-21,C.A. Soria,3.0,2.0,6.0,4.0,6.0
2023-04-21,C.A. Zamora,8.0,17.0,4.0,8.0,15.0
2023-04-21,C.A. Ávila,4.0,21.0,2.0,8.0,7.0
2023-04-21,C.A.U. Burgos,7.0,28.0,14.0,18.0,17.0
2023-04-21,C.A.U. León,3.0,35.0,15.0,26.0,24.0
2023-04-21,C.A.U. Palencia,3.0,21.0,3.0,5.0,24.0
2023-04-21,C.A.U. Salamanca,5.0,25.0,9.0,17.0,15.0
2023-04-21,H. El Bierzo,5.0,17.0,1.0,4.0,16.0
2023-04-21,H. Medina del Campo,2.0,3.0,0.0,0.0,1.0
2023-04-21,H. Santiago Apóstol,2.0,3.0,0.0,0.0,1.0
2023-04-21,H. Santos Reyes,1.0,3.0,0.0,1.0,4.0
2023-04-21,H.C.U. Valladolid,6.0,21.0,14.0,24.0,12.0
2023-04-21,H.U. Río Hortega,2.0,23.0,4.0,7.0,17.0
2023-04-22,C.A. Segovia,1.0,11.0,2.0,6.0,8.0
2023-04-22,C.A. Soria,3.0,1.0,5.0,5.0,4.0
2023-04-22,C.A. Zamora,11.0,12.0,3.0,7.0,14.0
2023-04-22,C.A. Ávila,4.0,17.0,2.0,7.0,6.0
2023-04-22,C.A.U. Burgos,8.0,28.0,10.0,15.0,14.0
2023-04-22,C.A.U. León,4.0,33.0,13.0,23.0,22.0
2023-04-22,C.A.U. Palencia,2.0,18.0,3.0,6.0,20.0
2023-04-22,C.A.U. Salamanca,6.0,25.0,8.0,15.0,16.0
2023-04-22,H. El Bierzo,6.0,14.0,0.0,2.0,12.0
2023-04-22,H. Medina del Campo,2.0,3.0,0.0,0.0,2.0
2023-04-22,H. Santiago Apóstol,1.0,3.0,0.0,0.0,1.0
2023-04-22,H. Santos Reyes,1.0,3.0,0.0,1.0,3.0
2023-04-22,H.C.U. Valladolid,3.0,19.0,10.0,19.0,10.0
2023-04-22,H.U. Río Hortega,3.0,20.0,3.0,7.0,15.0
2023-04-23,C.A. Segovia,1.0,11.0,2.0,7.0,9.0
2023-04-23,C.A. Soria,3.0,1.0,6.0,6.0,4.0
2023-04-23,C.A. Zamora,9.0,14.0,4.0,7.0,16.0
2023-04-23,C.A. Ávila,4.0,19.0,2.0,9.0,6.0
2023-04-23,C.A.U. Burgos,8.0,32.0,11.0,17.0,14.0
2023-04-23,C.A.U. León,6.0,35.0,13.0,23.0,24.0
2023-04-23,C.A.U. Palencia,2.0,19.0,4.0,5.0,22.0
2023-04-23,C.A.U. Salamanca,7.0,27.0,9.0,17.0,18.0
2023-04-23,H. El Bierzo,7.0,15.0,0.0,3.0,14.0
2023-04-23,H. Medina del Campo,0.0,3.0,0.0,0.0,5.0
2023-04-23,H. Santiago Apóstol,1.0,3.0,0.0,0.0,2.0
2023-04-23,H. Santos Reyes,2.0,3.0,0.0,1.0,3.0
2023-04-23,H.C.U. Valladolid,5.0,19.0,10.0,21.0,11.0
2023-04-23,H.U. Río Hortega,5.0,21.0,3.0,8.0,16.0
2023-04-24,C.A. Segovia,1.0,11.0,2.0,7.0,9.0
2023-04-24,C.A. Soria,2.0,1.0,5.0,6.0,4.0
2023-04-24,C.A. Zamora,8.0,19.0,4.0,10.0,18.0
2023-04-24,C.A. Ávila,5.0,20.0,1.0,9.0,6.0
2023-04-24,C.A.U. Burgos,7.0,35.0,14.0,18.0,15.0
2023-04-24,C.A.U. León,6.0,39.0,15.0,24.0,28.0
2023-04-24,C.A.U. Palencia,2.0,20.0,4.0,6.0,25.0
2023-04-24,C.A.U. Salamanca,8.0,28.0,11.0,19.0,20.0
2023-04-24,H. El Bierzo,8.0,18.0,0.0,3.0,15.0
2023-04-24,H. Medina del Campo,1.0,3.0,1.0,0.0,6.0
2023-04-24,H. Santiago Apóstol,1.0,3.0,0.0,0.0,2.0
2023-04-24,H. Santos Reyes,2.0,3.0,0.0,1.0,3.0
2023-04-24,H.C.U. Valladolid,5.0,20.0,10.0,21.0,12.0
2023-04-24,H.U. Río Hortega,5.0,23.0,2.0,9.0,16.0
2023-04-25,C.A. Segovia,1.0,11.0,2.0,9.0,9.0
2023-04-25,C.A. Soria,2.0,1.0,4.0,6.0,2.0
2023-04-25,C.A. Zamora,7.0,21.0,2.0,9.0,18.0
2023-04-25,C.A. Ávila,5.0,19.0,1.0,8.0,6.0
2023-04-25,C.A.U. Burgos,7.0,40.0,15.0,17.0,17.0
2023-04-25,C.A.U. León,6.0,40.0,15.0,22.0,26.0
2023-04-25,C.A.U. Palencia,3.0,22.0,3.0,8.0,26.0
2023-04-25,C.A.U. Salamanca,5.0,26.0,10.0,15.0,22.0
2023-04-25,H. El Bierzo,6.0,20.0,0.0,4.0,15.0
2023-04-25,H. Medina del Campo,1.0,2.0,1.0,0.0,5.0
2023-04-25,H. Santiago Apóstol,0.0,3.0,0.0,1.0,3.0
2023-04-25,H. Santos Reyes,2.0,4.0,0.0,1.0,3.0
2023-04-25,H.C.U. Valladolid,5.0,18.0,11.0,23.0,14.0
2023-04-25,H.U. Río Hortega,6.0,26.0,2.0,8.0,16.0
2023-04-26,C.A. Segovia,1.0,9.0,1.0,9.0,7.0
2023-04-26,C.A. Soria,1.0,1.0,2.0,6.0,2.0
2023-04-26,C.A. Zamora,6.0,19.0,3.0,7.0,16.0
2023-04-26,C.A. Ávila,6.0,15.0,1.0,8.0,6.0
2023-04-26,C.A.U. Burgos,7.0,36.0,12.0,19.0,17.0
2023-04-26,C.A.U. León,7.0,36.0,13.0,20.0,21.0
2023-04-26,C.A.U. Palencia,3.0,24.0,4.0,10.0,26.0
2023-04-26,C.A.U. Salamanca,5.0,24.0,9.0,18.0,21.0
2023-04-26,H. El Bierzo,5.0,22.0,0.0,5.0,15.0
2023-04-26,H. Medina del Campo,1.0,2.0,1.0,0.0,4.0
2023-04-26,H. Santiago Apóstol,0.0,3.0,0.0,1.0,3.0
2023-04-26,H. Santos Reyes,2.0,4.0,0.0,1.0,3.0
2023-04-26,H.C.U. Valladolid,5.0,16.0,14.0,20.0,11.0
2023-04-26,H.U. Río Hortega,5.0,28.0,4.0,7.0,15.0
2023-04-27,C.A. Segovia,1.0,8.0,1.0,9.0,7.0
2023-04-27,C.A. Soria,0.0,2.0,2.0,8.0,2.0
2023-04-27,C.A. Zamora,4.0,19.0,3.0,6.0,15.0
2023-04-27,C.A. Ávila,6.0,12.0,2.0,10.0,5.0
2023-04-27,C.A.U. Burgos,6.0,33.0,12.0,19.0,18.0
2023-04-27,C.A.U. León,10.0,41.0,14.0,20.0,20.0
2023-04-27,C.A.U. Palencia,3.0,26.0,3.0,11.0,22.0
2023-04-27,C.A.U. Salamanca,5.0,25.0,8.0,14.0,21.0
2023-04-27,H. El Bierzo,6.0,21.0,0.0,5.0,16.0
2023-04-27,H. Medina del Campo,1.0,1.0,1.0,0.0,4.0
2023-04-27,H. Santiago Apóstol,0.0,4.0,0.0,1.0,4.0
2023-04-27,H. Santos Reyes,1.0,4.0,0.0,1.0,3.0
2023-04-27,H.C.U. Valladolid,6.0,19.0,14.0,19.0,9.0
2023-04-27,H.U. Río Hortega,5.0,28.0,3.0,6.0,13.0
2023-04-28,C.A. Segovia,1.0,8.0,0.0,9.0,7.0
2023-04-28,C.A. Soria,0.0,2.0,4.0,8.0,1.0
2023-04-28,C.A. Zamora,3.0,19.0,2.0,6.0,12.0
2023-04-28,C.A. Ávila,7.0,11.0,1.0,11.0,5.0
2023-04-28,C.A.U. Burgos,5.0,33.0,13.0,18.0,18.0
2023-04-28,C.A.U. León,10.0,40.0,13.0,20.0,21.0
2023-04-28,C.A.U. Palencia,4.0,26.0,2.0,13.0,17.0
2023-04-28,C.A.U. Salamanca,6.0,26.0,8.0,13.0,20.0
2023-04-28,H. El Bierzo,6.0,22.0,3.0,6.0,16.0
2023-04-28,H. Medina del Campo,0.0,0.0,0.0,0.0,4.0
2023-04-28,H. Santiago Apóstol,0.0,5.0,0.0,1.0,4.0
2023-04-28,H. Santos Reyes,2.0,4.0,0.0,1.0,3.0
2023-04-28,H.C.U. Valladolid,5.0,21.0,14.0,21.0,9.0
2023-04-28,H.U. Río Hortega,5.0,26.0,4.0,6.0,10.0
2023-04-29,C.A. Segovia,1.0,6.0,0.0,8.0,5.0
2023-04-29,C.A. Soria,0.0,2.0,4.0,6.0,1.0
2023-04-29,C.A. Zamora,4.0,16.0,1.0,6.0,10.0
2023-04-29,C.A. Ávila,6.0,10.0,1.0,9.0,8.0
2023-04-29,C.A.U. Burgos,6.0,23.0,10.0,15.0,13.0
2023-04-29,C.A.U. León,9.0,35.0,10.0,24.0,16.0
2023-04-29,C.A.U. Palencia,3.0,23.0,2.0,11.0,13.0
2023-04-29,C.A.U. Salamanca,6.0,18.0,7.0,13.0,13.0
2023-04-29,H. El Bierzo,7.0,21.0,4.0,7.0,15.0
2023-04-29,H. Medina del Campo,0.0,0.0,0.0,0.0,4.0
2023-04-29,H. Santiago Apóstol,0.0,5.0,0.0,1.0,4.0
2023-04-29,H. Santos Reyes,1.0,4.0,0.0,0.0,3.0
2023-04-29,H.C.U. Valladolid,5.0,18.0,15.0,20.0,7.0
2023-04-29,H.U. Río Hortega,5.0,22.0,3.0,7.0,9.0
2023-04-30,C.A. Segovia,1.0,5.0,0.0,9.0,5.0
2023-04-30,C.A. Soria,0.0,2.0,4.0,5.0,1.0
2023-04-30,C.A. Zamora,5.0,17.0,1.0,8.0,12.0
2023-04-30,C.A. Ávila,7.0,11.0,1.0,9.0,10.0
2023-04-30,C.A.U. Burgos,6.0,26.0,11.0,15.0,13.0
2023-04-30,C.A.U. León,8.0,34.0,8.0,25.0,17.0
2023-04-30,C.A.U. Palencia,3.0,27.0,3.0,11.0,13.0
2023-04-30,C.A.U. Salamanca,6.0,20.0,8.0,16.0,17.0
2023-04-30,H. El Bierzo,8.0,21.0,3.0,9.0,17.0
2023-04-30,H. Medina del Campo,0.0,0.0,0.0,0.0,5.0
2023-04-30,H. Santiago Apóstol,0.0,5.0,0.0,1.0,4.0
2023-04-30,H. Santos Reyes,1.0,3.0,0.0,0.0,3.0
2023-04-30,H.C.U. Valladolid,6.0,18.0,15.0,20.0,7.0
2023-04-30,H.U. Río Hortega,5.0,23.0,5.0,7.0,11.0
2023-05-01,C.A. Segovia,1.0,5.0,1.0,9.0,5.0
2023-05-01,C.A. Soria,0.0,2.0,4.0,6.0,1.0
2023-05-01,C.A. Zamora,5.0,17.0,2.0,8.0,12.0
2023-05-01,C.A. Ávila,7.0,12.0,1.0,7.0,10.0
2023-05-01,C.A.U. Burgos,6.0,26.0,10.0,15.0,14.0
2023-05-01,C.A.U. León,9.0,35.0,8.0,25.0,19.0
2023-05-01,C.A.U. Palencia,3.0,29.0,3.0,11.0,16.0
2023-05-01,C.A.U. Salamanca,5.0,24.0,8.0,16.0,18.0
2023-05-01,H. El Bierzo,8.0,21.0,3.0,9.0,18.0
2023-05-01,H. Medina del Campo,0.0,0.0,0.0,0.0,6.0
2023-05-01,H. Santiago Apóstol,0.0,5.0,0.0,1.0,4.0
2023-05-01,H. Santos Reyes,1.0,4.0,0.0,1.0,3.0
2023-05-01,H.C.U. Valladolid,6.0,19.0,15.0,25.0,8.0
2023-05-01,H.U. Río Hortega,5.0,24.0,4.0,6.0,12.0
2023-05-02,C.A. Segovia,1.0,5.0,1.0,9.0,6.0
2023-05-02,C.A. Soria,0.0,3.0,5.0,6.0,1.0
2023-05-02,C.A. Zamora,7.0,18.0,2.0,10.0,12.0
2023-05-02,C.A. Ávila,7.0,13.0,1.0,7.0,10.0
2023-05-02,C.A.U. Burgos,8.0,26.0,11.0,16.0,16.0
2023-05-02,C.A.U. León,10.0,37.0,9.0,27.0,22.0
2023-05-02,C.A.U. Palencia,3.0,28.0,4.0,12.0,20.0
2023-05-02,C.A.U. Salamanca,6.0,27.0,10.0,19.0,19.0
2023-05-02,H. El Bierzo,9.0,22.0,4.0,11.0,18.0
2023-05-02,H. Medina del Campo,0.0,0.0,0.0,0.0,5.0
2023-05-02,H. Santiago Apóstol,1.0,5.0,0.0,2.0,4.0
2023-05-02,H. Santos Reyes,2.0,4.0,0.0,1.0,3.0
2023-05-02,H.C.U. Valladolid,7.0,21.0,15.0,28.0,7.0
2023-05-02,H.U. Río Hortega,5.0,23.0,5.0,8.0,15.0
2023-05-03,C.A. Segovia,1.0,5.0,1.0,8.0,7.0
2023-05-03,C.A. Soria,0.0,3.0,6.0,5.0,1.0
2023-05-03,C.A. Zamora,6.0,17.0,1.0,10.0,14.0
2023-05-03,C.A. Ávila,7.0,13.0,1.0,8.0,11.0
2023-05-03,C.A.U. Burgos,7.0,29.0,11.0,15.0,15.0
2023-05-03,C.A.U. León,7.0,39.0,9.0,25.0,24.0
2023-05-03,C.A.U. Palencia,2.0,27.0,3.0,12.0,18.0
2023-05-03,C.A.U. Salamanca,7.0,30.0,10.0,18.0,17.0
2023-05-03,H. El Bierzo,9.0,22.0,3.0,8.0,16.0
2023-05-03,H. Medina del Campo,0.0,0.0,1.0,1.0,3.0
2023-05-03,H. Santiago Apóstol,1.0,5.0,0.0,2.0,3.0
2023-05-03,H. Santos Reyes,2.0,3.0,0.0,1.0,1.0
2023-05-03,H.C.U. Valladolid,5.0,18.0,13.0,30.0,6.0
2023-05-03,H.U. Río Hortega,4.0,18.0,6.0,9.0,12.0
2023-05-04,C.A. Segovia,0.0,5.0,1.0,7.0,6.0
2023-05-04,C.A. Soria,0.0,4.0,6.0,5.0,2.0
2023-05-04,C.A. Zamora,7.0,20.0,1.0,10.0,11.0
2023-05-04,C.A. Ávila,9.0,15.0,1.0,6.0,7.0
2023-05-04,C.A.U. Burgos,6.0,31.0,10.0,15.0,14.0
2023-05-04,C.A.U. León,6.0,40.0,13.0,23.0,27.0
2023-05-04,C.A.U. Palencia,2.0,25.0,5.0,8.0,18.0
2023-05-04,C.A.U. Salamanca,7.0,29.0,11.0,16.0,14.0
2023-05-04,H. El Bierzo,8.0,22.0,1.0,6.0,15.0
2023-05-04,H. Medina del Campo,1.0,2.0,1.0,1.0,4.0
2023-05-04,H. Santiago Apóstol,2.0,5.0,0.0,2.0,3.0
2023-05-04,H. Santos Reyes,2.0,3.0,0.0,1.0,0.0
2023-05-04,H.C.U. Valladolid,5.0,20.0,12.0,26.0,8.0
2023-05-04,H.U. Río Hortega,4.0,16.0,7.0,9.0,10.0
2023-05-05,C.A. Segovia,0.0,4.0,1.0,6.0,5.0
2023-05-05,C.A. Soria,2.0,4.0,5.0,3.0,2.0
2023-05-05,C.A. Zamora,7.0,20.0,1.0,9.0,9.0
2023-05-05,C.A. Ávila,8.0,15.0,1.0,6.0,6.0
2023-05-05,C.A.U. Burgos,6.0,33.0,8.0,18.0,14.0
2023-05-05,C.A.U. León,6.0,40.0,16.0,24.0,26.0
2023-05-05,C.A.U. Palencia,3.0,25.0,4.0,8.0,17.0
2023-05-05,C.A.U. Salamanca,7.0,25.0,13.0,14.0,15.0
2023-05-05,H. El Bierzo,7.0,16.0,1.0,4.0,11.0
2023-05-05,H. Medina del Campo,1.0,2.0,1.0,1.0,5.0
2023-05-05,H. Santiago Apóstol,2.0,5.0,0.0,2.0,4.0
2023-05-05,H. Santos Reyes,2.0,2.0,0.0,1.0,0.0
2023-05-05,H.C.U. Valladolid,6.0,21.0,11.0,23.0,9.0
2023-05-05,H.U. Río Hortega,4.0,15.0,7.0,9.0,9.0
2023-05-06,C.A. Segovia,1.0,4.0,0.0,6.0,5.0
2023-05-06,C.A. Soria,2.0,3.0,4.0,1.0,2.0
2023-05-06,C.A. Zamora,6.0,20.0,0.0,7.0,5.0
2023-05-06,C.A. Ávila,8.0,13.0,1.0,6.0,5.0
2023-05-06,C.A.U. Burgos,5.0,26.0,9.0,19.0,15.0
2023-05-06,C.A.U. León,6.0,36.0,18.0,23.0,24.0
2023-05-06,C.A.U. Palencia,3.0,23.0,5.0,7.0,15.0
2023-05-06,C.A.U. Salamanca,7.0,22.0,12.0,15.0,13.0
2023-05-06,H. El Bierzo,6.0,12.0,0.0,2.0,10.0
2023-05-06,H. Medina del Campo,1.0,2.0,3.0,1.0,3.0
2023-05-06,H. Santiago Apóstol,1.0,4.0,0.0,1.0,3.0
2023-05-06,H. Santos Reyes,2.0,3.0,0.0,1.0,0.0
2023-05-06,H.C.U. Valladolid,5.0,20.0,11.0,20.0,11.0
2023-05-06,H.U. Río Hortega,4.0,14.0,6.0,9.0,8.0
2023-05-07,C.A. Segovia,2.0,3.0,0.0,6.0,5.0
2023-05-07,C.A. Soria,2.0,4.0,4.0,1.0,2.0
2023-05-07,C.A. Zamora,6.0,19.0,1.0,6.0,6.0
2023-05-07,C.A. Ávila,8.0,13.0,1.0,6.0,5.0
2023-05-07,C.A.U. Burgos,7.0,28.0,9.0,18.0,15.0
2023-05-07,C.A.U. León,6.0,39.0,19.0,22.0,27.0
2023-05-07,C.A.U. Palencia,3.0,24.0,6.0,7.0,16.0
2023-05-07,C.A.U. Salamanca,8.0,25.0,12.0,15.0,12.0
2023-05-07,H. El Bierzo,8.0,13.0,1.0,2.0,9.0
2023-05-07,H. Medina del Campo,1.0,2.0,3.0,1.0,3.0
2023-05-07,H. Santiago Apóstol,1.0,4.0,0.0,1.0,4.0
2023-05-07,H. Santos Reyes,2.0,4.0,0.0,1.0,0.0
2023-05-07,H.C.U. Valladolid,5.0,21.0,10.0,20.0,12.0
2023-05-07,H.U. Río Hortega,5.0,15.0,6.0,10.0,8.0
2023-05-08,C.A. Segovia,2.0,4.0,0.0,7.0,5.0
2023-05-08,C.A. Soria,2.0,5.0,4.0,1.0,2.0
2023-05-08,C.A. Zamora,6.0,24.0,2.0,6.0,7.0
2023-05-08,C.A. Ávila,8.0,13.0,3.0,6.0,5.0
2023-05-08,C.A.U. Burgos,7.0,30.0,9.0,21.0,19.0
2023-05-08,C.A.U. León,8.0,41.0,19.0,23.0,28.0
2023-05-08,C.A.U. Palencia,3.0,25.0,6.0,9.0,17.0
2023-05-08,C.A.U. Salamanca,10.0,27.0,12.0,19.0,16.0
2023-05-08,H. El Bierzo,9.0,14.0,1.0,2.0,9.0
2023-05-08,H. Medina del Campo,1.0,2.0,2.0,1.0,3.0
2023-05-08,H. Santiago Apóstol,1.0,6.0,0.0,2.0,4.0
2023-05-08,H. Santos Reyes,2.0,4.0,0.0,1.0,0.0
2023-05-08,H.C.U. Valladolid,5.0,22.0,10.0,23.0,13.0
2023-05-08,H.U. Río Hortega,5.0,15.0,8.0,10.0,10.0
2023-05-09,C.A. Segovia,1.0,4.0,0.0,6.0,2.0
2023-05-09,C.A. Soria,2.0,5.0,4.0,1.0,2.0
2023-05-09,C.A. Zamora,6.0,25.0,2.0,5.0,6.0
2023-05-09,C.A. Ávila,5.0,11.0,3.0,9.0,4.0
2023-05-09,C.A.U. Burgos,5.0,28.0,7.0,20.0,18.0
2023-05-09,C.A.U. León,8.0,46.0,19.0,21.0,29.0
